gavin@Nitro-AN515-58-df85a443:~$ python3  ml.py --enc_width 32 --hidden 48 --layers 1 --epochs 200
Params: 17,098 (enc_width=32, hidden=48, layers=1)
Ep094  train=81.43%  val=75.93%  best=76.10%  time=84.1s
Ep095  train=81.74%  val=76.07%  best=76.10%  time=76.9s
Ep096  train=81.13%  val=75.97%  best=76.10%  time=84.3s
Ep097  train=81.77%  val=76.48%  best=76.48%  time=80.8s
Ep098  train=81.77%  val=75.72%  best=76.48%  time=78.5s
Ep099  train=81.75%  val=75.84%  best=76.48%  time=78.4s
Ep100  train=81.92%  val=76.03%  best=76.48%  time=79.0s
Ep101  train=81.65%  val=76.22%  best=76.48%  time=83.9s
Ep102  train=82.16%  val=75.94%  best=76.48%  time=82.4s
Ep103  train=81.63%  val=76.05%  best=76.48%  time=88.2s
Ep104  train=82.11%  val=76.51%  best=76.51%  time=82.0s
Ep105  train=81.77%  val=75.52%  best=76.51%  time=76.0s
Ep106  train=81.66%  val=75.81%  best=76.51%  time=83.0s
Ep107  train=81.65%  val=75.96%  best=76.51%  time=95.5s
Ep108  train=82.51%  val=76.34%  best=76.51%  time=89.3s
Ep109  train=82.68%  val=76.37%  best=76.51%  time=86.1s
Ep110  train=82.62%  val=76.49%  best=76.51%  time=86.0s
Ep111  train=82.38%  val=76.91%  best=76.91%  time=82.6s
Ep112  train=82.42%  val=76.57%  best=76.91%  time=69.3s
Ep113  train=82.51%  val=76.83%  best=76.91%  time=60.8s
Ep114  train=82.92%  val=76.51%  best=76.91%  time=77.2s
Ep115  train=82.60%  val=76.93%  best=76.93%  time=74.2s
Ep116  train=82.37%  val=76.52%  best=76.93%  time=70.0s
Ep117  train=82.75%  val=76.65%  best=76.93%  time=73.9s
Ep118  train=82.87%  val=76.23%  best=76.93%  time=69.6s
Ep119  train=83.03%  val=76.91%  best=76.93%  time=85.2s
Ep120  train=83.09%  val=77.53%  best=77.53%  time=70.8s
Ep121  train=82.99%  val=77.15%  best=77.53%  time=71.2s
Ep122  train=82.99%  val=76.97%  best=77.53%  time=71.9s
Ep123  train=83.41%  val=76.99%  best=77.53%  time=89.2s
Ep124  train=83.35%  val=76.96%  best=77.53%  time=84.1s
Ep125  train=83.07%  val=76.74%  best=77.53%  time=77.8s
Ep126  train=83.54%  val=76.80%  best=77.53%  time=81.6s
Ep127  train=83.36%  val=77.17%  best=77.53%  time=77.1s
Ep128  train=82.98%  val=76.83%  best=77.53%  time=72.1s
Ep129  train=83.49%  val=77.05%  best=77.53%  time=74.4s
Ep130  train=83.72%  val=77.54%  best=77.54%  time=79.0s
Ep131  train=83.71%  val=77.25%  best=77.54%  time=69.1s
Ep132  train=83.57%  val=77.26%  best=77.54%  time=28.2s
Ep133  train=84.01%  val=77.49%  best=77.54%  time=27.3s
Ep134  train=83.68%  val=77.31%  best=77.54%  time=27.9s
Ep135  train=83.75%  val=77.05%  best=77.54%  time=33.0s
Ep136  train=84.12%  val=77.04%  best=77.54%  time=32.9s
Ep137  train=83.73%  val=77.23%  best=77.54%  time=34.9s
Ep138  train=83.73%  val=77.38%  best=77.54%  time=38.7s
Ep139  train=84.09%  val=77.43%  best=77.54%  time=28.6s
Ep140  train=84.35%  val=77.32%  best=77.54%  time=33.8s
Ep141  train=84.01%  val=77.43%  best=77.54%  time=19.0s
Ep142  train=84.01%  val=77.50%  best=77.54%  time=19.4s
Ep143  train=84.18%  val=77.43%  best=77.54%  time=20.2s
Ep144  train=84.04%  val=77.57%  best=77.57%  time=20.6s
Ep145  train=84.18%  val=77.13%  best=77.57%  time=21.7s
Ep146  train=84.21%  val=77.93%  best=77.93%  time=23.7s
Ep147  train=84.05%  val=77.63%  best=77.93%  time=25.6s
Ep148  train=84.37%  val=77.76%  best=77.93%  time=28.1s
Ep149  train=84.58%  val=77.77%  best=77.93%  time=31.8s
Ep150  train=84.35%  val=77.44%  best=77.93%  time=32.8s
Ep151  train=84.47%  val=77.56%  best=77.93%  time=35.8s
Ep152  train=84.34%  val=77.55%  best=77.93%  time=37.9s
Ep153  train=84.48%  val=77.84%  best=77.93%  time=42.3s
Ep154  train=84.25%  val=77.65%  best=77.93%  time=42.2s
Ep155  train=84.26%  val=77.72%  best=77.93%  time=42.9s
Ep156  train=84.44%  val=77.48%  best=77.93%  time=39.5s
Ep157  train=84.54%  val=77.52%  best=77.93%  time=49.4s
Ep158  train=84.72%  val=77.77%  best=77.93%  time=51.0s
Ep159  train=84.75%  val=77.68%  best=77.93%  time=49.2s
Ep160  train=84.55%  val=77.86%  best=77.93%  time=49.6s
Ep161  train=84.60%  val=77.80%  best=77.93%  time=54.5s
Ep162  train=84.83%  val=77.52%  best=77.93%  time=50.9s
Ep163  train=84.74%  val=77.62%  best=77.93%  time=58.1s
Ep164  train=84.72%  val=77.77%  best=77.93%  time=59.0s
Ep165  train=84.90%  val=77.81%  best=77.93%  time=59.3s
Ep166  train=84.77%  val=77.78%  best=77.93%  time=66.5s
Ep167  train=85.00%  val=77.88%  best=77.93%  time=64.8s
Ep168  train=84.67%  val=77.83%  best=77.93%  time=58.4s
Ep169  train=84.84%  val=77.80%  best=77.93%  time=70.1s
Ep170  train=85.01%  val=77.86%  best=77.93%  time=66.1s
Ep171  train=84.86%  val=77.75%  best=77.93%  time=60.9s
Ep172  train=84.90%  val=77.85%  best=77.93%  time=69.9s
Ep173  train=84.91%  val=77.92%  best=77.93%  time=65.7s
Ep174  train=84.85%  val=77.86%  best=77.93%  time=65.3s
Ep175  train=85.13%  val=78.00%  best=78.00%  time=63.8s
Ep176  train=84.96%  val=77.96%  best=78.00%  time=69.0s
Ep177  train=85.17%  val=77.91%  best=78.00%  time=65.4s
Ep178  train=85.07%  val=77.95%  best=78.00%  time=69.9s
Ep179  train=85.06%  val=77.98%  best=78.00%  time=70.5s
Ep180  train=85.17%  val=78.00%  best=78.00%  time=66.0s
Ep181  train=85.16%  val=77.92%  best=78.00%  time=66.9s
Ep182  train=85.11%  val=77.97%  best=78.00%  time=73.1s
Ep183  train=85.04%  val=77.95%  best=78.00%  time=73.3s
Ep184  train=85.10%  val=78.10%  best=78.10%  time=71.8s
Ep185  train=85.24%  val=77.90%  best=78.10%  time=73.8s
Ep186  train=85.13%  val=77.82%  best=78.10%  time=74.3s
Ep187  train=85.24%  val=77.91%  best=78.10%  time=74.7s
Ep188  train=85.21%  val=77.94%  best=78.10%  time=70.1s
Ep189  train=85.03%  val=78.00%  best=78.10%  time=76.4s
Ep190  train=85.15%  val=78.13%  best=78.13%  time=75.2s
Ep191  train=85.08%  val=78.07%  best=78.13%  time=71.9s
Ep192  train=85.21%  val=78.03%  best=78.13%  time=72.2s
Ep193  train=85.17%  val=78.05%  best=78.13%  time=66.6s
Ep194  train=85.13%  val=78.05%  best=78.13%  time=69.3s
Ep195  train=85.13%  val=78.04%  best=78.13%  time=76.5s
Ep196  train=85.17%  val=78.06%  best=78.13%  time=67.8s
Ep197  train=85.11%  val=78.07%  best=78.13%  time=68.0s
Ep198  train=85.09%  val=78.05%  best=78.13%  time=65.4s
Ep199  train=85.08%  val=78.06%  best=78.13%  time=69.0s


gavin@Nitro-AN515-58-df85a443:~$ python3 bxx.py --solver rk4 --T 400 --h 1 --steps 1   --fractional --m 24 --width 64 --epochs 200 --groupnorm --approx_act 
Trainable parameters: 76,272
SOE λ range: [0.00250, 1.38629]  m=24
Ep000 train=23.18% val=23.23% σ̂=432.195 hσ=432.2  mem=    19/  3798 MB  time=164.1s
Ep001 train=25.50% val=25.99% σ̂=380.748 hσ=380.7  mem=    19/  3798 MB  time=163.6s
Ep002 train=35.09% val=35.34% σ̂=864.710 hσ=864.7  mem=    19/  3798 MB  time=164.2s
Ep003 train=37.24% val=37.97% σ̂=906.109 hσ=906.1  mem=    19/  3798 MB  time=164.5s
Ep004 train=44.17% val=43.61% σ̂=691.252 hσ=691.3  mem=    19/  3798 MB  time=170.4s
Ep005 train=41.43% val=41.25% σ̂=712.804 hσ=712.8  mem=    19/  3798 MB  time=173.7s
Ep006 train=48.65% val=48.55% σ̂=708.089 hσ=708.1  mem=    19/  3798 MB  time=175.1s
Ep007 train=53.62% val=52.69% σ̂=1093.034 hσ=1093.0  mem=    19/  3798 MB  time=170.6s
Ep008 train=54.37% val=53.52% σ̂=656.989 hσ=657.0  mem=    19/  3798 MB  time=169.8s
Ep009 train=56.77% val=56.62% σ̂=784.004 hσ=784.0  mem=    19/  3798 MB  time=167.6s
Ep010 train=57.58% val=56.19% σ̂=889.242 hσ=889.2  mem=    19/  3798 MB  time=168.0s
Ep011 train=56.99% val=56.35% σ̂=789.950 hσ=789.9  mem=    19/  3798 MB  time=169.0s
Ep012 train=57.75% val=57.06% σ̂=816.542 hσ=816.5  mem=    19/  3798 MB  time=166.6s
Ep013 train=62.64% val=61.68% σ̂=604.372 hσ=604.4  mem=    19/  3798 MB  time=168.3s
Ep014 train=63.88% val=61.68% σ̂=752.467 hσ=752.5  mem=    19/  3798 MB  time=164.8s
Ep015 train=65.31% val=63.83% σ̂=843.379 hσ=843.4  mem=    19/  3798 MB  time=164.4s
Ep016 train=65.20% val=63.68% σ̂=630.492 hσ=630.5  mem=    19/  3798 MB  time=164.3s
Ep017 train=64.59% val=63.47% σ̂=630.842 hσ=630.8  mem=    19/  3798 MB  time=164.6s
Ep018 train=69.83% val=67.41% σ̂=818.804 hσ=818.8  mem=    19/  3798 MB  time=164.4s
Ep019 train=68.59% val=66.93% σ̂=922.433 hσ=922.4  mem=    19/  3798 MB  time=164.5s
Ep020 train=69.50% val=67.77% σ̂=962.247 hσ=962.2  mem=    19/  3798 MB  time=164.4s
Ep021 train=70.33% val=68.72% σ̂=777.728 hσ=777.7  mem=    19/  3798 MB  time=164.2s
Ep022 train=70.96% val=69.03% σ̂=854.692 hσ=854.7  mem=    19/  3798 MB  time=164.3s
Ep023 train=70.05% val=68.39% σ̂=737.087 hσ=737.1  mem=    19/  3798 MB  time=164.3s
Ep024 train=73.01% val=71.08% σ̂=945.716 hσ=945.7  mem=    19/  3798 MB  time=164.6s
Ep025 train=73.90% val=71.27% σ̂=884.962 hσ=885.0  mem=    19/  3798 MB  time=164.3s
Ep026 train=73.49% val=70.93% σ̂=844.964 hσ=845.0  mem=    19/  3798 MB  time=164.2s
Ep027 train=73.62% val=71.70% σ̂=840.294 hσ=840.3  mem=    19/  3798 MB  time=164.2s
Ep028 train=76.09% val=73.37% σ̂=941.548 hσ=941.5  mem=    19/  3798 MB  time=164.2s
Ep029 train=74.22% val=72.45% σ̂=945.809 hσ=945.8  mem=    19/  3798 MB  time=164.2s
Ep030 train=74.67% val=72.58% σ̂=1042.153 hσ=1042.2  mem=    19/  3798 MB  time=164.5s
Ep031 train=76.01% val=73.86% σ̂=1106.069 hσ=1106.1  mem=    19/  3798 MB  time=164.6s
Ep032 train=75.35% val=73.33% σ̂=958.736 hσ=958.7  mem=    19/  3798 MB  time=164.7s
Ep033 train=75.94% val=73.73% σ̂=948.904 hσ=948.9  mem=    19/  3798 MB  time=171.3s
Ep034 train=76.31% val=73.74% σ̂=1093.194 hσ=1093.2  mem=    19/  3798 MB  time=164.8s
Ep035 train=78.26% val=75.82% σ̂=1084.254 hσ=1084.3  mem=    19/  3798 MB  time=165.9s
Ep036 train=76.21% val=74.29% σ̂=1271.657 hσ=1271.7  mem=    19/  3798 MB  time=165.6s
Ep037 train=77.29% val=74.99% σ̂=1099.485 hσ=1099.5  mem=    19/  3798 MB  time=164.8s
Ep038 train=77.84% val=75.62% σ̂=1158.485 hσ=1158.5  mem=    19/  3798 MB  time=167.8s
Ep039 train=79.18% val=76.42% σ̂=1220.542 hσ=1220.5  mem=    19/  3798 MB  time=166.7s
Ep040 train=78.46% val=75.87% σ̂=1035.704 hσ=1035.7  mem=    19/  3798 MB  time=165.0s
Ep041 train=78.89% val=75.87% σ̂=1026.739 hσ=1026.7  mem=    19/  3798 MB  time=165.5s
Ep042 train=79.68% val=76.71% σ̂=1114.595 hσ=1114.6  mem=    19/  3798 MB  time=166.9s
Ep043 train=79.51% val=76.23% σ̂=1107.753 hσ=1107.8  mem=    19/  3798 MB  time=165.2s
Ep044 train=80.15% val=77.01% σ̂=1209.875 hσ=1209.9  mem=    19/  3798 MB  time=165.8s
Ep045 train=78.27% val=74.79% σ̂=1195.231 hσ=1195.2  mem=    19/  3798 MB  time=164.5s
Ep046 train=79.14% val=76.10% σ̂=1160.990 hσ=1161.0  mem=    19/  3798 MB  time=165.4s
Ep047 train=78.77% val=75.36% σ̂=1037.974 hσ=1038.0  mem=    19/  3798 MB  time=168.9s
Ep048 train=79.84% val=76.29% σ̂=1239.551 hσ=1239.6  mem=    19/  3798 MB  time=171.4s
Ep049 train=81.76% val=78.02% σ̂=1006.179 hσ=1006.2  mem=    19/  3798 MB  time=164.4s
Ep050 train=79.54% val=76.35% σ̂=1068.439 hσ=1068.4  mem=    19/  3798 MB  time=164.0s
Ep051 train=81.58% val=77.81% σ̂=1102.421 hσ=1102.4  mem=    19/  3798 MB  time=164.1s
Ep052 train=81.98% val=78.41% σ̂=1130.675 hσ=1130.7  mem=    19/  3798 MB  time=164.0s
Ep053 train=80.80% val=77.51% σ̂=1208.850 hσ=1208.9  mem=    19/  3798 MB  time=164.0s
Ep054 train=81.26% val=77.14% σ̂=1117.260 hσ=1117.3  mem=    19/  3798 MB  time=163.9s
Ep055 train=81.72% val=78.05% σ̂=1026.787 hσ=1026.8  mem=    19/  3798 MB  time=163.9s
Ep056 train=81.89% val=78.12% σ̂=1027.470 hσ=1027.5  mem=    19/  3798 MB  time=163.9s
Ep057 train=82.26% val=78.82% σ̂=1228.977 hσ=1229.0  mem=    19/  3798 MB  time=164.0s
Ep058 train=82.12% val=78.63% σ̂=1001.563 hσ=1001.6  mem=    19/  3798 MB  time=163.9s
Ep059 train=82.69% val=78.79% σ̂=1082.639 hσ=1082.6  mem=    19/  3798 MB  time=164.0s
Ep060 train=81.30% val=77.83% σ̂=1066.940 hσ=1066.9  mem=    19/  3798 MB  time=164.0s
Ep061 train=81.83% val=77.59% σ̂=1000.472 hσ=1000.5  mem=    19/  3798 MB  time=163.9s
Ep062 train=82.79% val=78.81% σ̂=1033.088 hσ=1033.1  mem=    19/  3798 MB  time=164.2s
Ep063 train=83.25% val=78.49% σ̂=1082.531 hσ=1082.5  mem=    19/  3798 MB  time=164.2s
Ep064 train=84.03% val=79.43% σ̂=1063.675 hσ=1063.7  mem=    19/  3798 MB  time=164.1s
Ep065 train=82.51% val=78.31% σ̂=1167.009 hσ=1167.0  mem=    19/  3798 MB  time=164.1s
Ep066 train=81.95% val=77.88% σ̂=1033.382 hσ=1033.4  mem=    19/  3798 MB  time=164.1s
Ep067 train=82.46% val=77.97% σ̂=1051.235 hσ=1051.2  mem=    19/  3798 MB  time=164.3s
Ep068 train=83.38% val=79.34% σ̂=1048.218 hσ=1048.2  mem=    19/  3798 MB  time=164.1s
Ep069 train=84.40% val=80.22% σ̂=1071.945 hσ=1071.9  mem=    19/  3798 MB  time=164.2s
Ep070 train=84.47% val=79.56% σ̂=987.247 hσ=987.2  mem=    19/  3798 MB  time=164.4s
Ep071 train=84.53% val=79.83% σ̂=1013.602 hσ=1013.6  mem=    19/  3798 MB  time=164.1s
Ep072 train=83.88% val=79.11% σ̂=1087.709 hσ=1087.7  mem=    19/  3798 MB  time=164.0s
Ep073 train=82.58% val=77.81% σ̂=966.690 hσ=966.7  mem=    19/  3798 MB  time=164.2s
Ep074 train=84.27% val=79.62% σ̂=1062.302 hσ=1062.3  mem=    19/  3798 MB  time=164.2s
Ep075 train=84.49% val=79.80% σ̂=1034.316 hσ=1034.3  mem=    19/  3798 MB  time=164.2s
Ep076 train=85.21% val=80.36% σ̂=1023.668 hσ=1023.7  mem=    19/  3798 MB  time=164.3s
Ep077 train=84.13% val=78.92% σ̂=1036.934 hσ=1036.9  mem=    19/  3798 MB  time=164.3s
Ep078 train=84.65% val=79.33% σ̂=998.040 hσ=998.0  mem=    19/  3798 MB  time=164.3s
Ep079 train=84.90% val=79.92% σ̂=1037.529 hσ=1037.5  mem=    19/  3798 MB  time=165.7s
Ep080 train=85.17% val=80.35% σ̂=1063.583 hσ=1063.6  mem=    19/  3798 MB  time=164.4s
Ep081 train=84.55% val=79.09% σ̂=1086.409 hσ=1086.4  mem=    19/  3798 MB  time=164.1s
Ep082 train=85.43% val=79.84% σ̂=1034.795 hσ=1034.8  mem=    19/  3798 MB  time=164.4s
Ep083 train=84.75% val=79.05% σ̂=1149.979 hσ=1150.0  mem=    19/  3798 MB  time=164.2s
Ep084 train=86.06% val=80.43% σ̂=988.407 hσ=988.4  mem=    19/  3798 MB  time=164.4s
Ep085 train=84.77% val=79.25% σ̂=995.344 hσ=995.3  mem=    19/  3798 MB  time=164.3s
Ep086 train=85.95% val=80.82% σ̂=1067.508 hσ=1067.5  mem=    19/  3798 MB  time=164.4s
Ep087 train=86.15% val=81.03% σ̂=896.352 hσ=896.4  mem=    19/  3798 MB  time=164.8s
Ep088 train=85.29% val=80.06% σ̂=1032.008 hσ=1032.0  mem=    19/  3798 MB  time=164.4s
Ep089 train=85.19% val=79.47% σ̂=977.384 hσ=977.4  mem=    19/  3798 MB  time=164.4s
Ep090 train=86.36% val=80.80% σ̂=993.078 hσ=993.1  mem=    19/  3798 MB  time=164.4s
Ep091 train=86.28% val=80.28% σ̂=1008.974 hσ=1009.0  mem=    19/  3798 MB  time=164.5s
Ep092 train=86.64% val=80.65% σ̂=1007.382 hσ=1007.4  mem=    19/  3798 MB  time=164.5s
Ep093 train=86.18% val=80.16% σ̂=963.739 hσ=963.7  mem=    19/  3798 MB  time=164.4s
Ep094 train=87.07% val=81.66% σ̂=1005.036 hσ=1005.0  mem=    19/  3798 MB  time=164.4s
Ep095 train=86.65% val=80.43% σ̂=1023.461 hσ=1023.5  mem=    19/  3798 MB  time=164.4s
Ep096 train=87.04% val=80.61% σ̂=1041.179 hσ=1041.2  mem=    19/  3798 MB  time=164.5s
Ep097 train=86.34% val=80.20% σ̂=931.158 hσ=931.2  mem=    19/  3798 MB  time=164.4s
Ep098 train=86.29% val=80.10% σ̂=989.475 hσ=989.5  mem=    19/  3798 MB  time=164.3s
Ep099 train=87.17% val=81.01% σ̂=952.415 hσ=952.4  mem=    19/  3798 MB  time=164.4s
Ep100 train=87.12% val=80.88% σ̂=911.513 hσ=911.5  mem=    19/  3798 MB  time=164.4s
Ep101 train=87.65% val=81.14% σ̂=921.031 hσ=921.0  mem=    19/  3798 MB  time=164.4s
Ep102 train=86.80% val=80.39% σ̂=888.353 hσ=888.4  mem=    19/  3798 MB  time=164.3s
Ep103 train=87.35% val=81.00% σ̂=925.471 hσ=925.5  mem=    19/  3798 MB  time=164.4s
Ep104 train=87.14% val=80.37% σ̂=985.430 hσ=985.4  mem=    19/  3798 MB  time=164.4s
Ep105 train=87.49% val=80.58% σ̂=949.308 hσ=949.3  mem=    19/  3798 MB  time=164.4s
Ep106 train=88.03% val=81.13% σ̂=920.984 hσ=921.0  mem=    19/  3798 MB  time=164.4s
Ep107 train=87.85% val=81.00% σ̂=976.515 hσ=976.5  mem=    19/  3798 MB  time=164.3s
Ep108 train=86.84% val=80.07% σ̂=970.588 hσ=970.6  mem=    19/  3798 MB  time=172.0s
Ep109 train=87.86% val=80.66% σ̂=987.966 hσ=988.0  mem=    19/  3798 MB  time=169.7s
Ep110 train=87.19% val=80.84% σ̂=986.779 hσ=986.8  mem=    19/  3798 MB  time=210.9s
Ep111 train=88.56% val=81.26% σ̂=923.425 hσ=923.4  mem=    19/  3798 MB  time=261.9s
Ep112 train=88.37% val=81.44% σ̂=909.515 hσ=909.5  mem=    19/  3798 MB  time=352.0s
Ep113 train=86.53% val=79.73% σ̂=1021.683 hσ=1021.7  mem=    19/  3798 MB  time=518.3s
Ep114 train=88.35% val=81.13% σ̂=1022.948 hσ=1022.9  mem=    19/  3798 MB  time=229.0s
Ep115 train=88.61% val=81.22% σ̂=995.777 hσ=995.8  mem=    19/  3798 MB  time=165.0s
Ep116 train=89.06% val=81.60% σ̂=918.952 hσ=919.0  mem=    19/  3798 MB  time=164.4s
Ep117 train=89.35% val=81.44% σ̂=959.322 hσ=959.3  mem=    19/  3798 MB  time=164.5s
Ep118 train=89.03% val=81.59% σ̂=944.797 hσ=944.8  mem=    19/  3798 MB  time=164.9s
Ep119 train=89.38% val=81.70% σ̂=942.656 hσ=942.7  mem=    19/  3798 MB  time=164.4s
Ep120 train=88.44% val=80.80% σ̂=961.291 hσ=961.3  mem=    19/  3798 MB  time=164.4s
Ep121 train=89.35% val=81.59% σ̂=975.545 hσ=975.5  mem=    19/  3798 MB  time=164.4s
Ep122 train=88.73% val=81.13% σ̂=901.478 hσ=901.5  mem=    19/  3798 MB  time=164.4s
Ep123 train=89.27% val=81.32% σ̂=959.780 hσ=959.8  mem=    19/  3798 MB  time=165.5s
Ep124 train=89.69% val=81.95% σ̂=897.751 hσ=897.8  mem=    19/  3798 MB  time=165.7s
Ep125 train=89.47% val=82.38% σ̂=948.404 hσ=948.4  mem=    19/  3798 MB  time=165.5s
Ep126 train=89.45% val=81.96% σ̂=902.841 hσ=902.8  mem=    19/  3798 MB  time=164.4s
Ep127 train=89.04% val=80.98% σ̂=940.591 hσ=940.6  mem=    19/  3798 MB  time=164.8s
Ep128 train=89.89% val=81.37% σ̂=883.621 hσ=883.6  mem=    19/  3798 MB  time=164.4s

